final_distance,min_distance,total_distance,total_return,mean_action_norm,num_steps,action_smoothness,success,mean_residual_action_norm,mean_baseline_action_norm,mean_final_action_norm,initial_distance,initial_achieved,initial_desired,episode,policy,env_id,kp,residual_alpha,model_path
0.0030216472321750224,0.0030216472321750224,0.5590565993299139,273.01248640687334,0.08820955455303192,50,0.5080686211585999,True,0.19227714836597443,0.05560348927974701,0.08820955455303192,0.13661639837391912,[1.3418334  0.74910102 0.53473344],[1.42402052 0.73076455 0.64231175],0,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_200000_20260702-161139/best_model.zip
0.027957933644883717,0.027726445858593924,1.9344370006401765,173.07979060072967,0.40461722016334534,50,0.6969206929206848,False,0.7231554388999939,0.1906479001045227,0.40461722016334534,0.20384802891047266,[1.3418334  0.74910102 0.53473344],[1.38752348 0.61223362 0.39074125],1,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_200000_20260702-161139/best_model.zip
0.0022449314485185525,0.0007895520048638128,0.5051034454777926,293.53583775656114,0.08887610584497452,50,0.43475091457366943,True,0.17990368604660034,0.05028585344552994,0.08887610584497452,0.13742657320450302,[1.3418334  0.74910102 0.53473344],[1.22860335 0.67653494 0.50646359],2,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_200000_20260702-161139/best_model.zip
0.003704764305497626,0.003622552124067933,0.401653119554406,270.00005583617195,0.05614255741238594,50,0.38738131523132324,True,0.155778706073761,0.039794836193323135,0.05614255741238594,0.08252430179611872,[1.3418334  0.74910102 0.53473344],[1.3637729  0.75764836 0.61382745],3,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_200000_20260702-161139/best_model.zip
0.0014182204868042208,0.00042819128768655456,0.6487575262931239,313.5490123850532,0.11948943138122559,50,0.5288317203521729,True,0.21094457805156708,0.06473392993211746,0.11948943138122559,0.18854205079412953,[1.3418334  0.74910102 0.53473344],[1.46351498 0.62226906 0.4665033 ],4,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_200000_20260702-161139/best_model.zip
0.002204191403833869,0.002198844201089967,0.4044330507385237,289.49342119401456,0.06720707565546036,50,0.40313073992729187,True,0.1481313854455948,0.040222879499197006,0.06720707565546036,0.10565334115390425,[1.3418334  0.74910102 0.53473344],[1.4143743  0.82520167 0.52428654],5,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_200000_20260702-161139/best_model.zip
0.0023456800826488597,0.0023456800826488597,0.22407916947987658,292.34714450067554,0.030508186668157578,50,0.2847352921962738,True,0.08755247294902802,0.02217334695160389,0.030508186668157578,0.04447090523356623,[1.3418334  0.74910102 0.53473344],[1.30814366 0.77783307 0.53887254],6,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_200000_20260702-161139/best_model.zip
0.0008167787113682745,0.0008167787113682745,0.1921173860075004,334.17793545031213,0.03917955607175827,50,0.32374700903892517,True,0.08871855586767197,0.019130060449242592,0.03917955607175827,0.059377028867830466,[1.3418334  0.74910102 0.53473344],[1.30068996 0.7770662  0.50231744],7,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_200000_20260702-161139/best_model.zip
0.0022972329128467107,0.0022910684945440943,0.5082341155461026,285.10923254436545,0.08364350348711014,50,0.4687926769256592,True,0.17046412825584412,0.05059368535876274,0.08364350348711014,0.13289766648970486,[1.3418334  0.74910102 0.53473344],[1.42806051 0.84920182 0.54910371],8,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_200000_20260702-161139/best_model.zip
0.0012370932797810608,0.0006588961784748935,0.5662620667704493,313.88324958793254,0.10514261573553085,50,0.5105677247047424,True,0.18953856825828552,0.05650249496102333,0.10514261573553085,0.16239485253860492,[1.3418334  0.74910102 0.53473344],[1.47456606 0.69124253 0.46120436],9,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_200000_20260702-161139/best_model.zip
