final_distance,min_distance,total_distance,total_return,mean_action_norm,num_steps,action_smoothness,success,initial_distance,initial_achieved,initial_desired,episode,policy,env_id,model_path
0.0032421857248124963,0.0032406555052616874,0.6211661270686929,-0.44677110238925266,0.11439894884824753,50,0.9410651326179504,True,0.17439502467944024,[1.3418334  0.74910102 0.53473344],[1.35985751 0.89677868 0.44373859],21,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.013636893182727148,0.013636893182727148,1.1308309981635125,-0.9444824191082011,0.5775595307350159,50,1.0652964115142822,False,0.18634857905531155,[1.3418334  0.74910102 0.53473344],[1.47488174 0.75610291 0.40444566],22,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0018705220685249183,0.001861981074935696,0.4586768754797578,-0.31769382924959044,0.09698687493801117,50,1.229204535484314,True,0.14098304623016733,[1.3418334  0.74910102 0.53473344],[1.20605115 0.75456767 0.49718994],23,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.011704152895328314,0.011704152895328314,1.0214706628000925,-0.8319433452911166,0.5104568600654602,50,1.1702405214309692,False,0.18952731750897597,[1.3418334  0.74910102 0.53473344],[1.46895386 0.80694646 0.40661281],24,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0018025331951541039,0.0014828881264515267,0.3510735199109845,-0.23616552180335548,0.08342590928077698,50,1.2375904321670532,True,0.11490799810762906,[1.3418334  0.74910102 0.53473344],[1.31613315 0.63718251 0.53892789],25,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0006449766492371691,0.0004900900200236392,0.2760693194181963,-0.1592293068949301,0.08136487007141113,50,1.2113926410675049,True,0.11684001252326624,[1.3418334  0.74910102 0.53473344],[1.33714372 0.8535989  0.58678906],26,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0017333783074066362,0.0007488601204821885,0.3327879411212819,-0.22038785360653998,0.07752599567174911,50,1.0975561141967773,True,0.11240008751474191,[1.3418334  0.74910102 0.53473344],[1.36594541 0.75715663 0.64422087],27,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0013424744411039164,0.0013419986396694106,0.21259281879648229,-0.11967467539429141,0.06277177482843399,50,1.2971218824386597,True,0.0929181434021909,[1.3418334  0.74910102 0.53473344],[1.30605415 0.81624278 0.48138917],28,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0009352470954454489,0.0005533724227327948,0.2397478872406284,-0.13171670867873853,0.07511864602565765,50,1.2888952493667603,True,0.10803117856188992,[1.3418334  0.74910102 0.53473344],[1.2678578  0.75736267 0.61302834],29,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0018649385038804857,0.0018641083656455045,0.6013508731231905,-0.4047133558463739,0.13422748446464539,50,1.3780936002731323,True,0.19663751727681664,[1.3418334  0.74910102 0.53473344],[1.44318472 0.60110356 0.45416685],30,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0019613668822428447,0.001765643670682198,0.24182221146147823,-0.15068882412378784,0.060761064291000366,50,1.1963895559310913,True,0.09113338733769039,[1.3418334  0.74910102 0.53473344],[1.33962456 0.69011128 0.46530271],31,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0005424020723323638,0.00048332818328244255,0.32640495070892867,-0.1966461832618251,0.09005847573280334,50,1.0756983757019043,True,0.12975876744710355,[1.3418334  0.74910102 0.53473344],[1.46014718 0.75531731 0.58765362],32,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0013113333989762945,0.001298874843055096,0.362715218968533,-0.21899750199691698,0.09585151076316833,50,1.332061767578125,True,0.143717716971616,[1.3418334  0.74910102 0.53473344],[1.25582121 0.64503974 0.58400751],33,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0016476592058832413,0.001553310236994214,0.5455890314308209,-0.36488020994263615,0.12486343085765839,50,1.3036588430404663,True,0.18070882148818487,[1.3418334  0.74910102 0.53473344],[1.43373315 0.89475801 0.5894523 ],34,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.001881778661497819,0.001118502790157022,0.3047118485350415,-0.18853338576427905,0.08008264750242233,50,1.3537065982818604,True,0.11617846277076242,[1.3418334  0.74910102 0.53473344],[1.42761339 0.76445261 0.45789883],35,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0013399643184284424,0.001220877369339619,0.3777387703238607,-0.2507255412504354,0.08615707606077194,50,1.0659765005111694,True,0.12701322907342527,[1.3418334  0.74910102 0.53473344],[1.31749263 0.87364161 0.54016733],36,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0018902563421477584,0.001264723945556848,0.6446164710415883,-0.4244546887728986,0.14006513357162476,50,1.320399522781372,True,0.22016178226868954,[1.3418334  0.74910102 0.53473344],[1.46771442 0.6205878  0.66165678],37,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.022145512951910917,0.021676605297750583,1.5971012557357893,-1.384426713600598,0.7325257658958435,50,1.1429098844528198,False,0.2126745421351912,[1.3418334  0.74910102 0.53473344],[1.4127811  0.60462666 0.39572249],38,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0021321552995066614,0.0014177243542167226,0.4525887244091227,-0.3004230680825128,0.10150208324193954,50,1.0487974882125854,True,0.15216565632660986,[1.3418334  0.74910102 0.53473344],[1.32206769 0.66258952 0.65834357],39,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.002946039467564906,0.0020898262262996205,0.6678394198980109,-0.4658739485869341,0.13883493840694427,50,1.2287828922271729,True,0.20196547131107676,[1.3418334  0.74910102 0.53473344],[1.49112533 0.85553741 0.45003829],40,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.00155796547126794,0.0015576844462133173,0.4654926780139547,-0.3131847725170298,0.10794199258089066,50,1.470462441444397,True,0.15230790549692488,[1.3418334  0.74910102 0.53473344],[1.286758   0.61248248 0.57346034],41,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0013122512892311396,0.0009976132431759592,0.4108567767980628,-0.2531993556395887,0.10705187171697617,50,1.2269090414047241,True,0.15765742115847411,[1.3418334  0.74910102 0.53473344],[1.41146317 0.86916212 0.60951906],42,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.001793129674860545,0.0017406231158633564,0.4541910982457297,-0.3167747621800758,0.09110793471336365,50,0.9425259232521057,True,0.1374163360656539,[1.3418334  0.74910102 0.53473344],[1.2051306  0.74063172 0.52360402],43,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0014178895470423598,0.0005485531509527769,0.283598936606032,-0.17456817329537833,0.07694970816373825,50,1.616978406906128,True,0.1090307633106537,[1.3418334  0.74910102 0.53473344],[1.3764724  0.65170729 0.56940779],44,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0034085049903766333,0.0013379069408737938,0.4305276356768816,-0.2988243907507999,0.0862390547990799,50,0.9448415040969849,True,0.13170324492608168,[1.3418334  0.74910102 0.53473344],[1.36306063 0.83416281 0.43644997],45,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0005975077484178432,0.0005242757442813826,0.24932095794477266,-0.12815998225386055,0.08535781502723694,50,1.5373475551605225,True,0.12116097569091208,[1.3418334  0.74910102 0.53473344],[1.25370729 0.81005729 0.59128522],46,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.000978779391828219,0.0001396301883714222,0.23716340282060752,-0.128158181455439,0.07377339154481888,50,1.3964985609054565,True,0.10900522136516852,[1.3418334  0.74910102 0.53473344],[1.36456684 0.83008267 0.60406814],47,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0007804857127684505,0.0007452495744101688,0.13743577389235542,-0.07053622128336952,0.04729245603084564,50,1.1135140657424927,True,0.06689955260898593,[1.3418334  0.74910102 0.53473344],[1.30353354 0.80367015 0.54029039],48,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.001096813539174396,0.0004887199238187659,0.4309658035635399,-0.2619728059080926,0.11589958518743515,50,1.366597294807434,True,0.16899299765544737,[1.3418334  0.74910102 0.53473344],[1.27675862 0.87217631 0.63052685],49,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0021844235866745037,0.0013478745767389704,0.4382829864407307,-0.29999620598096777,0.09821180999279022,50,1.2305281162261963,True,0.1382867804597629,[1.3418334  0.74910102 0.53473344],[1.37209299 0.62185658 0.48982861],50,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0006766470880146314,0.0006766290717457597,0.4476959545784606,-0.3009660852544353,0.10120920836925507,50,1.1629934310913086,True,0.1467298693240254,[1.3418334  0.74910102 0.53473344],[1.48748081 0.76205446 0.52253942],51,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0008482932612239989,0.0008477381714154905,0.28844005244245546,-0.15413631657380755,0.09050358831882477,50,1.3231277465820312,True,0.13430373586864797,[1.3418334  0.74910102 0.53473344],[1.26373498 0.83570893 0.60134574],52,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.002278410041563915,0.0019214372630937165,0.4609108506689715,-0.31165315006998573,0.09927282482385635,50,1.0619759559631348,True,0.14925770059898577,[1.3418334  0.74910102 0.53473344],[1.35427065 0.87309326 0.45258054],53,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0004626997798087612,0.0004387950636335961,0.19007681597370216,-0.0907793455380033,0.0662752315402031,50,1.2308948040008545,True,0.09929747043569892,[1.3418334  0.74910102 0.53473344],[1.41058441 0.8192679  0.5492212 ],54,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0012876794983651076,0.0012156456593061268,0.14203441116040863,-0.08564339391665303,0.04283660277724266,50,1.0365471839904785,True,0.056391017243755566,[1.3418334  0.74910102 0.53473344],[1.39411572 0.72879439 0.54057697],55,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.012215085192367721,0.012215085192367721,1.116616998569656,-0.9037901278745891,0.5069310069084167,50,1.014297604560852,False,0.2128268706950665,[1.3418334  0.74910102 0.53473344],[1.47493036 0.8545003  0.40639223],56,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0011575299814530942,0.0011337588371247217,0.08004741491324971,-0.060113303523938795,0.018795974552631378,50,0.6841048002243042,True,0.019934111389310928,[1.3418334  0.74910102 0.53473344],[1.3436429  0.76862851 0.53830716],57,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.001477354954397711,0.0013584012757584516,0.31491701352941914,-0.19264492020468588,0.08563045412302017,50,1.3173186779022217,True,0.12227209332473325,[1.3418334  0.74910102 0.53473344],[1.44232819 0.77806723 0.47139135],58,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0010168660774158085,0.0008566515228078033,0.4467964785787294,-0.2831392582504193,0.11178359389305115,50,1.2483830451965332,True,0.16365722032831012,[1.3418334  0.74910102 0.53473344],[1.47489345 0.70692733 0.620174  ],59,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.001310323483257549,0.0003677905979016628,0.36432652327133586,-0.2211226020375368,0.0977700874209404,50,1.3816070556640625,True,0.14320392123379896,[1.3418334  0.74910102 0.53473344],[1.23983104 0.77488408 0.63188341],60,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0020136096765628847,0.00200240780083446,0.36375993512918336,-0.22556191234477863,0.09748601913452148,50,1.4518818855285645,True,0.1381980227844047,[1.3418334  0.74910102 0.53473344],[1.28563867 0.66639649 0.43933529],61,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0014943697314152883,0.0014933629686359692,0.36670283601857384,-0.2221553468409925,0.09691177308559418,50,1.251955270767212,True,0.14454748917758134,[1.3418334  0.74910102 0.53473344],[1.44340315 0.80674547 0.44955902],62,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0054578973925026855,0.0054578973925026855,0.7882774516463775,-0.5931019268748128,0.3395269513130188,50,1.039717674255371,False,0.19517552477156486,[1.3418334  0.74910102 0.53473344],[1.3832923  0.89653895 0.41375121],63,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0058718746944263645,0.00551524418604881,0.8950083700738809,-0.6653088742838111,0.3116823136806488,50,0.9480464458465576,False,0.2296994957900697,[1.3418334  0.74910102 0.53473344],[1.48655606 0.61122107 0.42156838],64,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0012760887683801471,0.0009474279030725976,0.12225813969046309,-0.07718970289234055,0.03258657455444336,50,0.69444739818573,True,0.045068436798122544,[1.3418334  0.74910102 0.53473344],[1.38639448 0.74240759 0.53555359],65,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.001222463342395047,0.0012210060246578796,0.4270901284460874,-0.26547171443658973,0.2310645431280136,50,1.3003040552139282,True,0.16161841400949759,[1.3418334  0.74910102 0.53473344],[1.44863185 0.78878357 0.42010404],66,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.001091461857950217,0.0002550228692000098,0.30940349330715294,-0.18176777243987363,0.08613593876361847,50,1.3452426195144653,True,0.12763572086727934,[1.3418334  0.74910102 0.53473344],[1.35495638 0.85152367 0.6097552 ],67,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0007502339715853742,0.0007015488679490496,0.3908524034165421,-0.24677608808861856,0.09747046232223511,50,1.0797604322433472,True,0.1440763153279236,[1.3418334  0.74910102 0.53473344],[1.47098154 0.75283236 0.59848937],68,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.002574710291041537,0.002574199369759421,0.4363405785033816,-0.29267045843869066,0.09221121668815613,50,1.1442726850509644,True,0.14367012006469085,[1.3418334  0.74910102 0.53473344],[1.23793211 0.64989201 0.53652167],69,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0016323940577152398,0.001448009487677801,0.47421883447366076,-0.29553658138636246,0.11769566684961319,50,1.3967243432998657,True,0.17868225308729827,[1.3418334  0.74910102 0.53473344],[1.22677141 0.85234709 0.6243344 ],70,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0025278645889607303,0.002423502955202246,0.5889930815571061,-0.39170098119157104,0.12757590413093567,50,1.2633676528930664,True,0.19729210036553502,[1.3418334  0.74910102 0.53473344],[1.21300713 0.64436171 0.4281612 ],71,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.002410412250047066,0.0006695599459885471,0.38203311016581304,-0.2532000521793943,0.09028416872024536,50,1.3703635931015015,True,0.12883305798641878,[1.3418334  0.74910102 0.53473344],[1.41020018 0.64174876 0.51474764],72,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.00043623597002782525,0.00043537562527359017,0.12583049428159895,-0.056344868739773485,0.05011910945177078,50,1.2604975700378418,True,0.06948562554182547,[1.3418334  0.74910102 0.53473344],[1.40253511 0.78021374 0.54798309],73,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0020036674302929504,0.0017212023625952986,0.5969804394822649,-0.3938603162298186,0.13411737978458405,50,1.3849289417266846,True,0.20312012325244638,[1.3418334  0.74910102 0.53473344],[1.24354463 0.86217766 0.67188582],74,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0011384170877242446,0.0006546848428825773,0.4015117470104938,-0.24605848591431229,0.10379061847925186,50,1.2628026008605957,True,0.1554532610961815,[1.3418334  0.74910102 0.53473344],[1.45433723 0.64646532 0.56595072],75,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.001577523377108696,0.0015768782109047616,0.5704656168565423,-0.3745588232980679,0.12698502838611603,50,1.2733842134475708,True,0.19590679355847443,[1.3418334  0.74910102 0.53473344],[1.47104059 0.8803696  0.46799864],76,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.002254739310640699,0.002236243163741228,0.552883978326815,-0.3719359243662207,0.12342504411935806,50,1.295038104057312,True,0.18094805396059427,[1.3418334  0.74910102 0.53473344],[1.47870582 0.81873468 0.63043763],77,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0014824973322834138,0.001422014105597522,0.5197986388550039,-0.3340689971606855,0.1264215111732483,50,1.4051156044006348,True,0.1857296416943182,[1.3418334  0.74910102 0.53473344],[1.44795617 0.61622201 0.46005662],78,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0016080609197416697,0.0008971105689523615,0.30879563661440357,-0.18744345973493767,0.08350972831249237,50,1.2566609382629395,True,0.12135217687946585,[1.3418334  0.74910102 0.53473344],[1.38167844 0.68847176 0.63201045],79,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.003069046239620477,0.0013225870112379742,0.4339201907329374,-0.29128252114928843,0.09612201899290085,50,1.3338024616241455,True,0.14263766958364898,[1.3418334  0.74910102 0.53473344],[1.43943947 0.65178822 0.49800771],80,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0015949104107511193,0.0013561705229629697,0.48201375631652466,-0.3148384164700823,0.11752218008041382,50,1.4904249906539917,True,0.16717533984644228,[1.3418334  0.74910102 0.53473344],[1.39653926 0.61524733 0.45084034],81,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0034768152889213797,0.002899466386368876,0.6243182247069967,-0.4386158604110891,0.12410075217485428,50,1.2133163213729858,True,0.1857023642959075,[1.3418334  0.74910102 0.53473344],[1.42740964 0.83485883 0.67547318],82,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0014559310029732084,0.0011173358159067375,0.3090648991971229,-0.19849793038071076,0.07673350721597672,50,1.1764212846755981,True,0.11056696881641216,[1.3418334  0.74910102 0.53473344],[1.44735855 0.74719601 0.50178091],83,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.01381726035314502,0.01381726035314502,1.2988921982438748,-1.0612930576999662,0.5324088931083679,50,1.033390998840332,False,0.23759914054390852,[1.3418334  0.74910102 0.53473344],[1.19368652 0.88162845 0.40457072],84,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.002964721267795895,0.00296161912468164,0.5418547832219162,-0.373208716638149,0.11596273630857468,50,1.3694380521774292,True,0.16864606658376738,[1.3418334  0.74910102 0.53473344],[1.21057367 0.66199086 0.47453212],85,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.001685743270137619,0.0013825364254520494,0.15292817247059118,-0.1005099262701583,0.039516083896160126,50,1.0049958229064941,True,0.052418246200432894,[1.3418334  0.74910102 0.53473344],[1.38958749 0.7407359  0.51480245],86,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.002017633009351032,0.0011990346944730928,0.425930614768313,-0.27813910943961845,0.10022289305925369,50,1.145313024520874,True,0.14779150532869464,[1.3418334  0.74910102 0.53473344],[1.30712861 0.66927218 0.65417072],87,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0020143348306165664,0.001448927244400606,0.4328708064572283,-0.29283212583464935,0.10417141020298004,50,1.4811861515045166,True,0.14003868062257901,[1.3418334  0.74910102 0.53473344],[1.32781782 0.62251117 0.47651483],88,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0007062865673576378,0.0005996649526458917,0.10588044600614153,-0.05160761243951295,0.04023892059922218,50,1.1760793924331665,True,0.0542728335666286,[1.3418334  0.74910102 0.53473344],[1.38577276 0.7794457  0.5444326 ],89,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
0.0016156132365152155,0.001206512809831661,0.4083704219946236,-0.24943613688634222,0.10791365802288055,50,1.3645281791687012,True,0.15893428510828134,[1.3418334  0.74910102 0.53473344],[1.2346141  0.84050077 0.60828759],90,sac,FetchReachDense-v4,models/sac/auto_auto_150000_20260702-115209/best_model.zip
