final_distance,min_distance,total_distance,total_return,mean_action_norm,num_steps,action_smoothness,success,mean_residual_action_norm,mean_baseline_action_norm,mean_final_action_norm,initial_distance,initial_achieved,initial_desired,episode,policy,env_id,kp,residual_alpha,model_path
0.0068806361266073425,0.006215331945505029,0.7195364399608448,238.82924615378911,0.09959881752729416,50,0.4430130124092102,False,0.2772935628890991,0.0712655708193779,0.09959881752729416,0.13661639837391912,[1.3418334  0.74910102 0.53473344],[1.42402052 0.73076455 0.64231175],0,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_50000_20260702-155242/best_model.zip
0.029075564533560982,0.029075564533560982,2.134281421872886,167.9550819034379,0.3063565492630005,50,0.39393362402915955,False,0.3755863606929779,0.21052059531211853,0.3063565492630005,0.20384802891047266,[1.3418334  0.74910102 0.53473344],[1.38752348 0.61223362 0.39074125],1,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_50000_20260702-155242/best_model.zip
0.001823666893726004,0.001823666893726004,0.8785341260578469,259.30778533262827,0.08565039932727814,50,0.2370644062757492,True,0.060945577919483185,0.08767104893922806,0.08565039932727814,0.13742657320450302,[1.3418334  0.74910102 0.53473344],[1.22860335 0.67653494 0.50646359],2,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_50000_20260702-155242/best_model.zip
0.0059246087636527865,0.004949737317120313,0.5818503577661679,243.24709855431894,0.07887227833271027,50,0.37449783086776733,False,0.24170167744159698,0.05759257823228836,0.07887227833271027,0.08252430179611872,[1.3418334  0.74910102 0.53473344],[1.3637729  0.75764836 0.61382745],3,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_50000_20260702-155242/best_model.zip
0.006321619285737781,0.005586095808772694,1.1938930228481917,226.67167500718327,0.1274607628583908,50,0.4580287039279938,False,0.22697967290878296,0.11875714361667633,0.1274607628583908,0.18854205079412953,[1.3418334  0.74910102 0.53473344],[1.46351498 0.62226906 0.4665033 ],4,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_50000_20260702-155242/best_model.zip
0.0069532377987306,0.0069532377987306,0.9396136733962966,221.43325887476064,0.06437401473522186,50,0.24135205149650574,False,0.16276861727237701,0.09326604008674622,0.06437401473522186,0.10565334115390425,[1.3418334  0.74910102 0.53473344],[1.4143743  0.82520167 0.52428654],5,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_50000_20260702-155242/best_model.zip
0.0032550131251678875,0.0029054686487624774,0.3325540871060565,272.90175018249863,0.03140744939446449,50,0.11395687609910965,True,0.08264011144638062,0.032929908484220505,0.03140744939446449,0.04447090523356623,[1.3418334  0.74910102 0.53473344],[1.30814366 0.77783307 0.53887254],6,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_50000_20260702-155242/best_model.zip
0.003464719470955278,0.003464719470955278,0.39342753409310516,265.96754300926824,0.03750412166118622,50,0.1963987499475479,True,0.08949603885412216,0.03899628296494484,0.03750412166118622,0.059377028867830466,[1.3418334  0.74910102 0.53473344],[1.30068996 0.7770662  0.50231744],7,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_50000_20260702-155242/best_model.zip
0.007562453507221892,0.007562453507221892,1.015645609459378,218.99046431368924,0.08475377410650253,50,0.3635489046573639,False,0.21717078983783722,0.10080831497907639,0.08475377410650253,0.13289766648970486,[1.3418334  0.74910102 0.53473344],[1.42806051 0.84920182 0.54910371],8,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_50000_20260702-155242/best_model.zip
0.005769518917068782,0.005172986711736998,1.1548962306960424,227.81547452075955,0.10729967057704926,50,0.32315611839294434,False,0.16535858809947968,0.11491267383098602,0.10729967057704926,0.16239485253860492,[1.3418334  0.74910102 0.53473344],[1.47456606 0.69124253 0.46120436],9,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_50000_20260702-155242/best_model.zip
0.004194458050054467,0.004194458050054467,0.4141258402364111,255.05423992071198,0.02681618370115757,50,0.12176032364368439,True,0.09635352343320847,0.040993139147758484,0.02681618370115757,0.04166939560493595,[1.3418334  0.74910102 0.53473344],[1.37656259 0.77136891 0.54059545],10,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_50000_20260702-155242/best_model.zip
0.002725182604727134,0.002725182604727134,0.8984889681771376,252.5638634029198,0.10567443072795868,50,0.490949422121048,True,0.14406271278858185,0.08957637846469879,0.10567443072795868,0.1684913208283174,[1.3418334  0.74910102 0.53473344],[1.1951718  0.81477422 0.48407053],11,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_50000_20260702-155242/best_model.zip
