final_distance,min_distance,total_distance,total_return,mean_action_norm,num_steps,action_smoothness,success,mean_residual_action_norm,mean_baseline_action_norm,mean_final_action_norm,initial_distance,initial_achieved,initial_desired,episode,policy,env_id,kp,residual_alpha,model_path
0.0034719510451029292,0.0033444322480900616,0.5551760090642109,-0.41855961069029174,0.08709445595741272,50,0.46389079093933105,True,0.19598381221294403,0.055170413106679916,0.08709445595741272,0.13661639837391912,[1.3418334  0.74910102 0.53473344],[1.42402052 0.73076455 0.64231175],0,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_100000_20260702-141152/best_model.zip
0.027888406243890565,0.02788613943179206,1.927698774286216,-1.723850745375743,0.4208545386791229,50,0.5058881044387817,False,0.7787864208221436,0.18998104333877563,0.4208545386791229,0.20384802891047266,[1.3418334  0.74910102 0.53473344],[1.38752348 0.61223362 0.39074125],1,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_100000_20260702-141152/best_model.zip
0.0029596932278468818,0.002203490208954948,0.5406165452802084,-0.4031899720757054,0.0887487530708313,50,0.422675758600235,True,0.1856687217950821,0.0537656769156456,0.0887487530708313,0.13742657320450302,[1.3418334  0.74910102 0.53473344],[1.22860335 0.67653494 0.50646359],2,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_100000_20260702-141152/best_model.zip
0.0035033556355583287,0.0032027817662665468,0.376927173353687,-0.2944028715575682,0.054438672959804535,50,0.34185418486595154,True,0.1482798159122467,0.0373423807322979,0.054438672959804535,0.08252430179611872,[1.3418334  0.74910102 0.53473344],[1.3637729  0.75764836 0.61382745],3,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_100000_20260702-141152/best_model.zip
0.003828341426691896,0.003828341426691896,0.7700317656178567,-0.5814897148237271,0.11866948008537292,50,0.5392727255821228,True,0.23461034893989563,0.07662034779787064,0.11866948008537292,0.18854205079412953,[1.3418334  0.74910102 0.53473344],[1.46351498 0.62226906 0.4665033 ],4,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_100000_20260702-141152/best_model.zip
0.0028847355031528144,0.0028846968933964588,0.4144721626230706,-0.3088188214691664,0.06906864047050476,50,0.40733134746551514,True,0.16295480728149414,0.04115873947739601,0.06906864047050476,0.10565334115390425,[1.3418334  0.74910102 0.53473344],[1.4143743  0.82520167 0.52428654],5,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_100000_20260702-141152/best_model.zip
0.002956219908023221,0.0022165568238284913,0.2239456734266129,-0.17947476819304667,0.03240223228931427,50,0.31194841861724854,True,0.10712673515081406,0.022098947316408157,0.03240223228931427,0.04447090523356623,[1.3418334  0.74910102 0.53473344],[1.30814366 0.77783307 0.53887254],6,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_100000_20260702-141152/best_model.zip
0.0033375575347072755,0.0016686776722005228,0.27272342167451624,-0.21334639280668585,0.04166358336806297,50,0.3673788607120514,True,0.13538382947444916,0.026938585564494133,0.04166358336806297,0.059377028867830466,[1.3418334  0.74910102 0.53473344],[1.30068996 0.7770662  0.50231744],7,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_100000_20260702-141152/best_model.zip
0.0026358497386239662,0.00262633836869998,0.504871286550283,-0.37197362006057805,0.08532322943210602,50,0.4252362847328186,True,0.17832805216312408,0.05022353678941727,0.08532322943210602,0.13289766648970486,[1.3418334  0.74910102 0.53473344],[1.42806051 0.84920182 0.54910371],8,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_100000_20260702-141152/best_model.zip
0.0030196193999766285,0.003019569200941019,0.6503796112734226,-0.48798475873481767,0.1029263511300087,50,0.4939674139022827,True,0.1996551752090454,0.06473600119352341,0.1029263511300087,0.16239485253860492,[1.3418334  0.74910102 0.53473344],[1.47456606 0.69124253 0.46120436],9,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_0.01_-0.5_100000_20260702-141152/best_model.zip
