final_distance,min_distance,total_distance,total_return,mean_action_norm,num_steps,action_smoothness,success,mean_residual_action_norm,mean_baseline_action_norm,mean_final_action_norm,episode,policy,env_id,kp,residual_alpha,model_path
0.005957997735735237,0.005859141513377,0.40754517465021917,-0.40754517465021917,0.060914937406778336,50,0.41121384501457214,False,0.1955994963645935,0.049272049218416214,0.060914937406778336,31,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.002494227484828471,0.0020760896588550002,0.38116248336898706,-0.38116248336898706,0.0876505970954895,50,0.4535713195800781,True,0.19309718906879425,0.05084269866347313,0.0876505970954895,32,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.0049061238369220335,0.004905630064855772,0.4903348123079902,-0.4903348123079902,0.08957274258136749,50,0.5141341090202332,True,0.21679000556468964,0.06291463971138,0.08957274258136749,33,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.00119467604967861,0.0007237528137820051,0.4421413573232972,-0.4421413573232972,0.1158323734998703,50,0.5261699557304382,True,0.20901082456111908,0.06216554716229439,0.1158323734998703,34,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.004737795891995569,0.004288476373318637,0.4134813139243985,-0.4134813139243985,0.07782897353172302,50,0.4532383680343628,True,0.20853814482688904,0.05249219760298729,0.07782897353172302,35,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.0018884324491757398,0.0018869654689829753,0.35500887571624534,-0.35500887571624534,0.08126883208751678,50,0.35758697986602783,True,0.15071867406368256,0.048013366758823395,0.08126883208751678,36,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.0033092971150786663,0.002681698070140261,0.629222980735538,-0.629222980735538,0.14083100855350494,50,0.5765466690063477,True,0.2639864981174469,0.0846075564622879,0.14083100855350494,37,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.024129727429738124,0.023852892569722443,1.5497695864787067,-1.5497695864787067,0.42738306522369385,50,0.49273011088371277,False,0.8854541182518005,0.17383144795894623,0.42738306522369385,38,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.005620239933031594,0.004788304766283986,0.5553690968061055,-0.5553690968061055,0.09780080616474152,50,0.4788208603858948,False,0.24568773806095123,0.07019145041704178,0.09780080616474152,39,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.005689945671786748,0.003320070775937375,0.6838147362512221,-0.6838147362512221,0.13480260968208313,50,0.5451046228408813,False,0.30006644129753113,0.08800902217626572,0.13480260968208313,40,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.004626914086442191,0.004625849477698561,0.530303361593888,-0.530303361593888,0.09559126943349838,50,0.5145818591117859,True,0.2115255892276764,0.0677984282374382,0.09559126943349838,41,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.001704619562017612,0.0015034902317811447,0.37491575839987196,-0.37491575839987196,0.10126267373561859,50,0.5156466364860535,True,0.208093523979187,0.05308685451745987,0.10126267373561859,42,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.0037209138337705966,0.0037196962752775015,0.4870844392756381,-0.4870844392756381,0.08894555270671844,50,0.4552788734436035,True,0.1880239099264145,0.062077995389699936,0.08894555270671844,43,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.003588605787037331,0.003587089560425035,0.35709958625449945,-0.3570995862544994,0.06996597349643707,50,0.4362994432449341,True,0.1686495542526245,0.046254172921180725,0.06996597349643707,44,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.004431114658809897,0.004429495874312645,0.44097963474149987,-0.44097963474149987,0.0856076255440712,50,0.46902456879615784,True,0.21257352828979492,0.0568251796066761,0.0856076255440712,45,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.0026092425197008187,0.0026092425197008187,0.3214378652032539,-0.3214378652032539,0.0780516043305397,50,0.4720756709575653,True,0.18592822551727295,0.04399896040558815,0.0780516043305397,46,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.002217001315677557,0.00166354203381141,0.26859382503768314,-0.26859382503768314,0.07168911397457123,50,0.4487996995449066,True,0.17682424187660217,0.037538208067417145,0.07168911397457123,47,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.0024312696938251083,0.002430330539456387,0.20070274652005965,-0.20070274652005965,0.04506828635931015,50,0.3365408778190613,True,0.12148323655128479,0.026517102494835854,0.04506828635931015,48,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.003581643609382848,0.003117170395290284,0.4906282430501413,-0.49062824305014124,0.10772772133350372,50,0.5170758366584778,True,0.24252699315547943,0.06560395658016205,0.10772772133350372,49,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.006003994711796205,0.00600210373883063,0.5561271001522441,-0.5561271001522441,0.08934187144041061,50,0.45591405034065247,False,0.22699783742427826,0.06884098798036575,0.08934187144041061,50,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.0034730492962131783,0.003386652400050462,0.5130462506864621,-0.5130462506864621,0.09767273813486099,50,0.4155209958553314,True,0.19902867078781128,0.06563030183315277,0.09767273813486099,51,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.0026542828844122665,0.0026176106891862643,0.3474806436789925,-0.3474806436789925,0.0859202966094017,50,0.4861811697483063,True,0.20165413618087769,0.04791300743818283,0.0859202966094017,52,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.0035222850741193847,0.003520932461610917,0.46599131778849945,-0.46599131778849945,0.09608163684606552,50,0.48531419038772583,True,0.2083236277103424,0.06117267534136772,0.09608163684606552,53,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.0023351949641355154,0.00196291439098664,0.25577080437774613,-0.25577080437774613,0.06678369641304016,50,0.4283946752548218,True,0.15687336027622223,0.03527330979704857,0.06678369641304016,54,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.0031651119785717522,0.0029995236563650834,0.22240473121660811,-0.22240473121660811,0.039102453738451004,50,0.3375310003757477,True,0.11693808436393738,0.0275630634278059,0.039102453738451004,55,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.016179135872588606,0.013009767941998205,1.1356796704125258,-1.1356796704125258,0.26604947447776794,50,0.545387864112854,False,0.5344758629798889,0.1332327425479889,0.26604947447776794,56,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.002811791817379734,0.002015119401163499,0.14580250936813097,-0.14580250936813097,0.01763519085943699,50,0.2579377293586731,True,0.07795688509941101,0.016292482614517212,0.01763519085943699,57,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.00468692611556559,0.004655520627753274,0.4346571488295991,-0.4346571488295991,0.08295323699712753,50,0.46244579553604126,True,0.21428602933883667,0.055224236100912094,0.08295323699712753,58,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.002524976680537321,0.001772835152356965,0.4604302587683676,-0.4604302587683676,0.10697940737009048,50,0.47378960251808167,True,0.209723562002182,0.062156252562999725,0.10697940737009048,59,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.00406416219668671,0.00406416219668671,0.45837433744203987,-0.45837433744203987,0.09108219295740128,50,0.47896674275398254,True,0.2169274091720581,0.05975140631198883,0.09108219295740128,60,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.0066592224126432314,0.006656702704502408,0.5465968530819433,-0.5465968530819433,0.08935754746198654,50,0.5058225393295288,False,0.24377770721912384,0.06781356781721115,0.08935754746198654,61,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.004829352304032845,0.0038524454556525564,0.4753313469766734,-0.4753313469766734,0.09619812667369843,50,0.4939347803592682,True,0.23987752199172974,0.061504948884248734,0.09619812667369843,62,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.009957853250957995,0.009957853250957995,0.8879429649238532,-0.8879429649238532,0.14259885251522064,50,0.5451356768608093,False,0.3061283230781555,0.10731605440378189,0.14259885251522064,63,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.006553292464300955,0.002258045369745344,0.7752672342163189,-0.7752672342163189,0.19073233008384705,50,0.5644800066947937,False,0.4380091726779938,0.09984133392572403,0.19073233008384705,64,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.003165668486484903,0.002998187212846176,0.20580964801239585,-0.20580964801239587,0.03249422833323479,50,0.24555042386054993,True,0.10499227792024612,0.02477123960852623,0.03249422833323479,65,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.006606111238165959,0.005195706572429487,0.6121340013055375,-0.6121340013055375,0.105995312333107,50,0.5084911584854126,False,0.2780076265335083,0.07671462744474411,0.105995312333107,66,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.0023960879969160626,0.002196385823180274,0.33525379489362345,-0.33525379489362345,0.08250641077756882,50,0.4518679976463318,True,0.19106975197792053,0.046049345284700394,0.08250641077756882,67,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.002639144726714022,0.0021814889618632627,0.4292276991209352,-0.4292276991209352,0.09666857123374939,50,0.463887095451355,True,0.20676809549331665,0.05706648528575897,0.09666857123374939,68,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.004670727117552899,0.004669506814732995,0.4991209587440029,-0.4991209587440029,0.09004673361778259,50,0.48179933428764343,True,0.20476169884204865,0.06381203979253769,0.09004673361778259,69,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.00360651826734221,0.003573824576795458,0.516469533893693,-0.516469533893693,0.11343362182378769,50,0.5320940613746643,True,0.2472575306892395,0.0691545233130455,0.11343362182378769,70,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.0067790154701899575,0.006776285066138361,0.7222089685117716,-0.7222089685117716,0.12462669610977173,50,0.577555239200592,False,0.2808813154697418,0.09127221256494522,0.12462669610977173,71,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.005261237384495817,0.005259421459371397,0.4799242543754081,-0.4799242543754081,0.08316540718078613,50,0.4451596438884735,False,0.21305212378501892,0.06034960597753525,0.08316540718078613,72,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.002462072567212671,0.002429425109952907,0.20800709942438,-0.20800709942438003,0.04995453357696533,50,0.40124276280403137,True,0.13547706604003906,0.027503065764904022,0.04995453357696533,73,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.004523855853747227,0.0029666555086810672,0.6271158925928156,-0.6271158925928157,0.12924610078334808,50,0.5585225224494934,True,0.2763892710208893,0.08257120847702026,0.12924610078334808,74,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.004095954866759767,0.004094520718833472,0.49562856824054935,-0.49562856824054924,0.09964711219072342,50,0.4975380003452301,True,0.21709372103214264,0.06469859182834625,0.09964711219072342,75,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.003947199452675629,0.003061361660722999,0.5901671460142157,-0.5901671460142157,0.1275043785572052,50,0.550224781036377,True,0.25936973094940186,0.0782126784324646,0.1275043785572052,76,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.003659559572562903,0.0025187634516600018,0.5376282069019644,-0.5376282069019644,0.12141772359609604,50,0.5407328009605408,True,0.26313409209251404,0.07149167358875275,0.12141772359609604,77,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.006457330775324304,0.006455826987535241,0.6711861167971651,-0.6711861167971651,0.1182347759604454,50,0.5358066558837891,False,0.27821189165115356,0.08504584431648254,0.1182347759604454,78,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.003566663020953947,0.0029241520526249705,0.3693774086121386,-0.3693774086121386,0.07946330308914185,50,0.4506663382053375,True,0.20028668642044067,0.04871629178524017,0.07946330308914185,79,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.005159529981264988,0.005061682103882877,0.49842792126237156,-0.49842792126237156,0.09255684912204742,50,0.4794415235519409,False,0.2296442985534668,0.06359060108661652,0.09255684912204742,80,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.006180914371677058,0.006179220022293093,0.6179683031682827,-0.6179683031682827,0.10685549676418304,50,0.5089843273162842,False,0.2594712972640991,0.07789626717567444,0.10685549676418304,81,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.005477317061350265,0.002420231836872425,0.6220521012243432,-0.6220521012243432,0.1222648024559021,50,0.5380622148513794,False,0.29012393951416016,0.08022771030664444,0.1222648024559021,82,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.004406452974211666,0.004341344513841722,0.4213407987337158,-0.4213407987337158,0.07458548247814178,50,0.40368029475212097,True,0.18742431700229645,0.052750132977962494,0.07458548247814178,83,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.01824610035063309,0.01824610035063309,1.4342606660304336,-1.4342606660304336,0.3345336616039276,50,0.5999835133552551,False,0.6581177711486816,0.16536138951778412,0.3345336616039276,84,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.0053622555447281044,0.00535989215350763,0.5936143435140183,-0.5936143435140183,0.10795076191425323,50,0.5453998446464539,False,0.24240711331367493,0.07568981498479843,0.10795076191425323,85,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.0037164789876183574,0.003649202475822231,0.23965445838783922,-0.23965445838783922,0.03711768239736557,50,0.30608078837394714,True,0.12099452316761017,0.02883562631905079,0.03711768239736557,86,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.00565129569155168,0.004821734978170989,0.5398739613911772,-0.5398739613911772,0.09521722048521042,50,0.49168503284454346,False,0.24585001170635223,0.06820141524076462,0.09521722048521042,87,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.006318243717461951,0.006316284111991551,0.5730155632052585,-0.5730155632052585,0.0899408608675003,50,0.5229519009590149,False,0.23062503337860107,0.07067359983921051,0.0899408608675003,88,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.0025262756497141862,0.0025182265373952864,0.17619848788723252,-0.17619848788723252,0.04002843797206879,50,0.3782851994037628,True,0.11928382515907288,0.022794507443904877,0.04002843797206879,89,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.0031569609621842653,0.0031438140644446397,0.4435165909775502,-0.4435165909775502,0.10127630829811096,50,0.5113067626953125,True,0.22569018602371216,0.059929393231868744,0.10127630829811096,90,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.004329453767474493,0.004222867321926554,0.54204766791203,-0.54204766791203,0.0993492379784584,50,0.45471689105033875,True,0.21875837445259094,0.06862961500883102,0.0993492379784584,91,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.0023987216928873342,0.002296289837615764,0.4457491785091019,-0.4457491785091019,0.09329594671726227,50,0.4222820997238159,True,0.17759037017822266,0.058452192693948746,0.09329594671726227,92,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.004867822541445067,0.0035658942185091687,0.4876777831285116,-0.4876777831285116,0.09004586189985275,50,0.44026979804039,True,0.22806057333946228,0.06206132844090462,0.09004586189985275,93,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
0.005689652844457389,0.005689652844457389,0.7192595302878381,-0.7192595302878381,0.19585895538330078,50,0.5770204663276672,False,0.450953871011734,0.09193697571754456,0.19585895538330078,94,sac,FetchReachDense-v4,5.0,0.3,models/residual_sac/0.3_auto_auto_50000_20260702-124551/best_model.zip
