final_distance,min_distance,total_distance,total_return,mean_action_norm,num_steps,action_smoothness,success,episode,policy,obs_noise_sigma,action_noise_sigma,action_scale,experiment,level,env_id,best_kp,residual_alpha
0.06810994977684172,0.06704606284704624,7.307238671214631,-7.166255624984464,0.9726267457008362,50,10.214193344116211,False,23,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.1260240735514942,0.12127063160952152,10.593968426562654,-10.404441109053678,1.0436838865280151,50,10.651449203491211,False,24,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.252720484062939,0.076559655429172,11.009939478415427,-10.895031480307798,0.9724681377410889,50,10.759078979492188,False,25,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.2258798730691477,0.1010479120893524,8.250091876479527,-8.13325186395626,0.9883748888969421,50,11.17609691619873,False,26,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.19707818605368715,0.11240008751474191,11.209301754477812,-11.09690166696307,0.9464621543884277,50,9.577462196350098,False,27,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.13833987388983776,0.0351592678723111,5.106405049705894,-5.013486906303703,0.9851909875869751,50,10.227158546447754,False,28,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.2796073317435557,0.10803117856188992,12.13433024570966,-12.02629906714777,0.9069455862045288,50,8.868607521057129,False,29,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.06733075077802395,0.03055483004896688,6.682104578799549,-6.4854670615227334,0.9641726016998291,50,11.102182388305664,False,30,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.07826221424763564,0.05233798809770828,8.253061256366857,-8.161927869029167,1.0013293027877808,50,10.002403259277344,False,31,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.355651890637124,0.0881805260426191,11.89386487318913,-11.764106105742027,0.903648316860199,50,9.413455963134766,False,32,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.06659823124104701,0.06659823124104701,6.898872619874592,-6.755154902902976,0.9398162961006165,50,9.523950576782227,False,33,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.09261681463885003,0.09261681463885003,10.846375738050641,-10.665666916562458,0.9351077079772949,50,10.164752006530762,False,34,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.4128701925846416,0.1067176283164579,14.45564979956533,-14.339471336794567,0.8800040483474731,50,9.483992576599121,False,35,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.25783561397522553,0.12469977931370715,10.587419362207925,-10.4604061331345,0.9656854271888733,50,9.55683422088623,False,36,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.40019715368240055,0.22016178226868954,17.411400617873,-17.19123883560431,0.9411596059799194,50,10.542878150939941,False,37,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.2924213869381182,0.09672720762847561,9.488773679756136,-9.276099137620946,0.8969125151634216,50,10.413063049316406,False,38,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.2930380117305952,0.14792383967731437,10.651206389010634,-10.499040732684023,0.9203841686248779,50,9.95086669921875,False,39,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.3664655605645537,0.16705941856097328,14.425704762487282,-14.223739291176205,1.002228021621704,50,10.644988059997559,False,40,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.19028007708018602,0.12237203883669318,9.36938764162571,-9.217079736128783,0.9156129956245422,50,9.69075870513916,False,41,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.131134020723959,0.03927047331823528,5.686981497925488,-5.529324076767014,0.9740778207778931,50,9.920055389404297,False,42,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.17080531799282575,0.0730242051519271,7.105313494009229,-6.967897157943574,0.9232370257377625,50,9.701800346374512,False,43,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.2834399940500457,0.1090307633106537,9.207383404445197,-9.098352641134543,0.9590792655944824,50,9.927684783935547,False,44,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.37979207188897773,0.12821903079941635,12.57872875160318,-12.447025506677097,0.8704807162284851,50,8.7948637008667,False,45,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.294950389802936,0.09555244180123228,10.348285152302198,-10.227124176611289,0.9735647439956665,50,10.054096221923828,False,46,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.20703313411347396,0.05617862317088707,8.507615925820524,-8.398610704455356,0.9903780221939087,50,10.302877426147461,False,47,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.17875622076916756,0.03805691063282643,5.621621301001583,-5.554721748392597,0.9489759206771851,50,10.063483238220215,False,48,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.41025210223405434,0.1415229601432514,14.030774318183674,-13.861781320528227,0.971463680267334,50,8.888727188110352,False,49,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.2132098112058515,0.04801034283538104,7.535056746631832,-7.396769966172069,0.965451180934906,50,10.09792423248291,False,50,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.25946722544964695,0.1467298693240254,15.433475829045783,-15.28674595972176,0.9444547891616821,50,8.910309791564941,False,51,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.1980364401612773,0.016830004193237342,6.728675078210598,-6.59437134234195,0.9727160930633545,50,9.864798545837402,False,52,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.10744078194500668,0.09436047014240243,8.32861760456889,-8.179359903969903,0.9193843007087708,50,9.794975280761719,False,53,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.06756648017158426,0.06756648017158426,7.736221107499627,-7.636923637063929,0.8997895121574402,50,9.382407188415527,False,54,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.31451398084841803,0.056391017243755566,10.16047431208665,-10.104083294842894,0.9238841533660889,50,9.712794303894043,False,55,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.15520779733911266,0.09906317231741148,8.53989978539482,-8.327072914699754,0.950344979763031,50,9.511699676513672,False,56,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.15513191727314532,0.019934111389310928,8.340840526955205,-8.320906415565894,0.963512659072876,50,9.726318359375,False,57,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.244648087673404,0.02619920317059217,9.176929419069083,-9.05465732574435,0.9439988732337952,50,9.452266693115234,False,58,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.13625126305331978,0.07103749652229477,8.021051236704746,-7.857394016376436,0.9803597927093506,50,10.125913619995117,False,59,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.16390146987426307,0.11779031071121907,12.695100154675819,-12.55189623344202,0.8862836360931396,50,8.868634223937988,False,60,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.3210508400753359,0.0508719045143077,8.474715695952154,-8.33651767316775,0.9177945852279663,50,10.393841743469238,False,61,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.18791736642802936,0.08008267417561413,6.4734959615522705,-6.328948472374689,0.882056713104248,50,9.321016311645508,False,62,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.1787702017574093,0.02923828857241356,6.312180753738028,-6.117005228966463,1.0933552980422974,50,10.531468391418457,False,63,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.17105757931383217,0.17105757931383217,12.883645521600846,-12.653946025810773,0.9976765513420105,50,10.500067710876465,False,64,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.23664737964063326,0.027035266110800073,6.902463999081962,-6.857395562283839,0.9586559534072876,50,10.17553424835205,False,65,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.23112920601371575,0.1095900556475452,10.75856901561507,-10.59695060160557,0.9728330969810486,50,9.966453552246094,False,66,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.16304552084786625,0.12763572086727934,9.540355183535302,-9.412719462668022,0.9248733520507812,50,9.261419296264648,False,67,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.2676047397720495,0.062128531757167475,9.591276713045136,-9.447200397717214,0.9277894496917725,50,8.948049545288086,False,68,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.42354723995913646,0.14367012006469085,15.07134270825932,-14.927672588194627,0.9753608703613281,50,9.754154205322266,False,69,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.3363249129004002,0.13491428073668238,12.570025568401212,-12.391343315313911,0.9739487171173096,50,9.706107139587402,False,70,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.20788346316708456,0.09409042057446342,10.353517505953185,-10.15622540558765,0.9984689354896545,50,9.480371475219727,False,71,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.16403641690626156,0.10566250579581755,7.791312133631163,-7.662479075644744,0.9383285641670227,50,10.298990249633789,False,72,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.07474583325873281,0.06948562554182547,7.641204616141337,-7.5717189905995115,0.9198965430259705,50,9.156682014465332,False,73,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.19925024321760848,0.1155170779379895,12.18336838156426,-11.980248258311814,0.8610095977783203,50,9.083837509155273,False,74,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.33231093005092055,0.12354076898398444,11.071328350239046,-10.915875089142864,0.9903894066810608,50,10.231298446655273,False,75,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.19583966992646173,0.18770222850370777,12.471917351360407,-12.276010557801932,1.017582893371582,50,9.920144081115723,False,76,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.0235898040247901,0.0235898040247901,6.037621943804759,-5.856673889844165,0.9217507839202881,50,8.948692321777344,False,77,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.1814215518817618,0.08186541982371925,8.338253706609395,-8.152524064915076,0.9717540144920349,50,10.269548416137695,False,78,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.21396557217464748,0.10072585817530436,8.613823541389182,-8.492471364509719,0.950385570526123,50,9.604783058166504,False,79,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.21835416405571267,0.14263766958364898,11.506467073771084,-11.363829404187433,0.9009172320365906,50,9.91787338256836,False,80,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.40444849128500215,0.16579335856888072,15.114566028492415,-14.947390688645973,0.9357741475105286,50,9.234748840332031,False,81,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.04935505161445212,0.023147857257985887,6.573792746866478,-6.388090382570569,1.000552773475647,50,10.81547737121582,False,82,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.09806416929555893,0.030470571485542233,5.919243754551447,-5.808676785735035,0.9561827778816223,50,10.290800094604492,False,83,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.10797473326400782,0.06677788689651966,8.498830027374362,-8.261230886830456,0.9372891783714294,50,9.877691268920898,False,84,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.08021380445491354,0.03129568183174347,6.536340908925952,-6.3676948423421855,0.9702937602996826,50,10.078070640563965,False,85,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.18764847840516527,0.052418246200432894,9.557541853260506,-9.505123607060074,0.945239245891571,50,9.544236183166504,False,86,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.22194894134642168,0.10838957159593059,9.49207863827839,-9.344287132949693,0.9706467390060425,50,10.113603591918945,False,87,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.20482240941546354,0.10680079617559168,9.518930647259614,-9.378891966637035,0.9122689962387085,50,9.325362205505371,False,88,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.15755179981462303,0.03251500367997932,7.694770154385494,-7.640497320818865,0.9585157632827759,50,8.974403381347656,False,89,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.29833175073397095,0.10812979101485225,10.945152486288372,-10.78621820118009,0.9144625663757324,50,8.70526123046875,False,90,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.1502963086924363,0.06849678141615993,6.1197783550653915,-5.971200311022184,1.0153965950012207,50,10.479056358337402,False,91,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.1115908062890639,0.02026565395541799,5.4293629218627775,-5.288191447283558,1.0014363527297974,50,10.905035972595215,False,92,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.2496536016091941,0.08623480117171363,7.649793546602228,-7.511990147347665,0.9207471609115601,50,9.887523651123047,False,93,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.16721141066950265,0.09100958404140853,7.787866162199861,-7.582066300234047,0.9558495879173279,50,10.301267623901367,False,94,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.31688936114933114,0.12477091231251893,14.232290927063874,-14.103522651620981,0.9788842797279358,50,9.601716041564941,False,95,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.06942534604437886,0.06942534604437886,7.400164227051896,-7.309930177881855,0.9100641012191772,50,9.224715232849121,False,96,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.16915071230756315,0.031354372616225513,6.977395900763054,-6.8646253546621345,0.9806859493255615,50,9.719537734985352,False,97,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.12970544824663197,0.04765066226527534,5.737909072654888,-5.6500827123440445,0.997873067855835,50,10.273788452148438,False,98,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.21672082632826323,0.16986191476675522,11.085812091257393,-10.863049872181668,0.9700707197189331,50,10.169937133789062,False,99,random,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00016338092348374813,0.0001608094880276528,0.3075487148577893,-0.17093231648387022,0.0886744037270546,50,0.9700140357017517,True,0,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.027104468858794514,0.027104468858794514,1.8097003062432941,-1.6058522773328214,0.6169377565383911,50,0.9313130974769592,False,1,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00022933977535859683,0.00013259117862059931,0.31565151723460955,-0.17822494403010655,0.09074153751134872,50,1.018178105354309,True,2,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.0001932524092625415,0.00018147326076024242,0.16299979346029161,-0.0804754916641729,0.05421954765915871,50,0.7670109272003174,True,3,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00016690749987406726,0.00016553604612211308,0.47761192922857176,-0.28906987843444215,0.12122204899787903,50,1.0456576347351074,True,4,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00018724443256400142,0.00016759286757841687,0.2039190732256896,-0.0982657320717854,0.06782268732786179,50,0.9190114736557007,True,5,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.0002157314055279909,0.00014500934800715942,0.07712919888065137,-0.03265829364708514,0.030765386298298836,50,0.6056386232376099,True,6,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00022233506707537042,0.00013979954366606908,0.09981761776735246,-0.040440588899522005,0.039838120341300964,50,0.8094723224639893,True,7,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00017588875758178048,0.00017114501113395865,0.2914063060086335,-0.1585086395189286,0.0849008783698082,50,0.8914046883583069,True,8,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00016562423409174806,0.0001643629481645663,0.41092781032948494,-0.24853295779088,0.10928912460803986,50,1.0592522621154785,True,9,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00019957080722039124,0.0001837186309578446,0.07293751600672385,-0.03126812040178787,0.029095178470015526,50,0.5666534900665283,True,10,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.0002365784186036016,0.00013148322234057981,0.4598078178351613,-0.29131649700684387,0.11431440711021423,50,1.1396198272705078,True,11,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.010202539274178668,0.009511848102064993,0.8336431114251847,-0.6824265711138433,0.277308851480484,50,0.8891627192497253,False,12,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00018246833851736537,0.00016785380690750604,0.39000510897915025,-0.21842913728986693,0.1089366227388382,50,1.116849660873413,True,13,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00015387541286805898,0.00015131948183211877,0.6022042960970839,-0.386771171721579,0.1377827674150467,50,1.1322938203811646,True,14,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00017738879729893787,0.0001704415791813935,0.25828124922863743,-0.14156626400442363,0.07695432752370834,50,0.8767808079719543,True,15,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00023093635579317894,0.0001458723647842106,0.3329549176044948,-0.18393204389454118,0.09789004176855087,50,1.152735710144043,True,16,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00021795425743279383,0.00017063089923361345,0.3588200982694456,-0.20562795869692063,0.0973711609840393,50,0.9843167662620544,True,17,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.017244606844903667,0.017244606844903667,1.3381502793514788,-1.136291739218985,0.43730026483535767,50,1.0050371885299683,False,18,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00020986848303676086,0.0001880141590470778,0.19424736734992545,-0.09074984405669526,0.06800045818090439,50,1.096832513809204,True,19,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00018733275294223207,0.00017757358790965647,0.23045173797121107,-0.11343952303988643,0.07531938701868057,50,1.025458812713623,True,20,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00021362221807400792,0.00020364130667947469,0.4771633533061503,-0.30276832862671,0.11342410743236542,50,0.9668652415275574,True,21,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.014130075639030598,0.014130075639030598,1.1542231720158738,-0.9678745929605621,0.37079596519470215,50,0.756659746170044,False,22,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.0002332047314715639,0.0001292102579561979,0.3868311265048755,-0.24584808027470823,0.0927666500210762,50,0.7945638298988342,True,23,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.012090160234853865,0.012090160234853865,1.0430891868436014,-0.8535618693346255,0.33767834305763245,50,0.9914590120315552,False,24,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00021251205058278407,0.00018146079389817942,0.2748324198723268,-0.1599244217646977,0.07415246218442917,50,0.7679256200790405,True,25,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.0002017711157334741,0.0001984153100286026,0.260960963366721,-0.14412095084345475,0.0769902914762497,50,0.8994092345237732,True,26,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00018809099623375426,0.00017402715978380486,0.2673903889190864,-0.1549903014043445,0.07284992188215256,50,0.7446081042289734,True,27,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.0002243322535722383,0.00014204295133012776,0.16510843210148524,-0.07219028869929435,0.0604853481054306,50,1.0058422088623047,True,28,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.0002142358923040039,0.00015231536881762096,0.210377252455868,-0.10234607389397804,0.0693294033408165,50,0.9470430016517639,True,29,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00017832187597716806,0.00016843287379688109,0.5213776170448232,-0.32474009976800644,0.1289670616388321,50,1.1651424169540405,True,30,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00022036616730430796,0.00013428370990052442,0.1676822519551238,-0.07654886461743343,0.058829471468925476,50,0.8598552942276001,True,31,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00015487743268149392,0.0001530509735925455,0.31639962016307643,-0.18664085271597294,0.08673492074012756,50,0.9130966663360596,True,32,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
0.00021668319249863838,0.0001385710215002093,0.3121313668298544,-0.16841364985823837,0.0934470072388649,50,1.1120197772979736,True,33,proportional,0.0,0.0,1.0,observation_noise,0.0,FetchReachDense-v4,20.0,0.3
