final_distance,min_distance,total_distance,total_return,mean_action_norm,num_steps,action_smoothness,success,initial_distance,initial_achieved,initial_desired,episode,policy,kp,env_id
0.02202242585406452,0.02202242585406452,3.0157817311622015,-2.8935096378374676,0.059875182807445526,50,0.015652593225240707,False,0.12227209332473325,[1.3418334  0.74910102 0.53473344],[1.44232819 0.77806723 0.47139135],58,proportional,1.0,FetchReachDense-v4
0.03266663147772812,0.03266663147772812,4.138664944043022,-3.9750077237147123,0.08211996406316757,50,0.020439527928829193,False,0.16365722032831012,[1.3418334  0.74910102 0.53473344],[1.47489345 0.70692733 0.620174  ],59,proportional,1.0,FetchReachDense-v4
0.028081498126915322,0.028081498126915322,3.6060567600866418,-3.4628528388528426,0.07155950367450714,50,0.01795453205704689,False,0.14320392123379896,[1.3418334  0.74910102 0.53473344],[1.23983104 0.77488408 0.63188341],60,proportional,1.0,FetchReachDense-v4
0.02446987139592678,0.02446987139592678,3.3932845604048807,-3.255086537620476,0.06737629324197769,50,0.017753461375832558,False,0.1381980227844047,[1.3418334  0.74910102 0.53473344],[1.28563867 0.66639649 0.43933529],61,proportional,1.0,FetchReachDense-v4
0.02596366726185064,0.02596366726185064,3.5610151588654344,-3.4164676696878526,0.07070103287696838,50,0.018517233431339264,False,0.14454748917758134,[1.3418334  0.74910102 0.53473344],[1.44340315 0.80674547 0.44955902],62,proportional,1.0,FetchReachDense-v4
0.03495734385185511,0.03495734385185511,4.800490355657746,-4.605314830886182,0.09531065821647644,50,0.025027010589838028,False,0.19517552477156486,[1.3418334  0.74910102 0.53473344],[1.3832923  0.89653895 0.41375121],63,proportional,1.0,FetchReachDense-v4
0.042538620680096104,0.042538620680096104,5.693276346200313,-5.463576850410242,0.11301475763320923,50,0.029247431084513664,False,0.2296994957900697,[1.3418334  0.74910102 0.53473344],[1.48655606 0.61122107 0.42156838],64,proportional,1.0,FetchReachDense-v4
0.009088590469568308,0.009088590469568308,1.133601370897677,-1.0885329340995546,0.022490257397294044,50,0.0057114046066999435,False,0.045068436798122544,[1.3418334  0.74910102 0.53473344],[1.38639448 0.74240759 0.53555359],65,proportional,1.0,FetchReachDense-v4
0.028876371768629422,0.028876371768629422,3.975968682006248,-3.8143502679967503,0.07894184440374374,50,0.02072727121412754,False,0.16161841400949759,[1.3418334  0.74910102 0.53473344],[1.44863185 0.78878357 0.42010404],66,proportional,1.0,FetchReachDense-v4
0.02497268606368132,0.02497268606368132,3.206101154179725,-3.0784654333124455,0.06362256407737732,50,0.016044244170188904,False,0.12763572086727934,[1.3418334  0.74910102 0.53473344],[1.35495638 0.85152367 0.6097552 ],67,proportional,1.0,FetchReachDense-v4
0.02877170546809033,0.02877170546809033,3.645679550690539,-3.5016032353626154,0.07233815640211105,50,0.017986489459872246,False,0.1440763153279236,[1.3418334  0.74910102 0.53473344],[1.47098154 0.75283236 0.59848937],68,proportional,1.0,FetchReachDense-v4
0.02707370491022078,0.02707370491022078,3.581934834639421,-3.43826471457473,0.0710972249507904,50,0.018193481490015984,False,0.14367012006469085,[1.3418334  0.74910102 0.53473344],[1.23793211 0.64989201 0.53652167],69,proportional,1.0,FetchReachDense-v4
0.03431372863681824,0.03431372863681824,4.474427075123656,-4.295744822036357,0.0888022631406784,50,0.022525090724229813,False,0.17868225308729827,[1.3418334  0.74910102 0.53473344],[1.22677141 0.85234709 0.6243344 ],70,proportional,1.0,FetchReachDense-v4
0.036027484737946376,0.036027484737946376,4.882976220283769,-4.685684119918235,0.09693897515535355,50,0.02515427954494953,False,0.19729210036553502,[1.3418334  0.74910102 0.53473344],[1.21300713 0.64436171 0.4281612 ],71,proportional,1.0,FetchReachDense-v4
0.0238248918968278,0.0238248918968278,3.19327467564777,-3.064441617661352,0.06338900327682495,50,0.016411008313298225,False,0.12883305798641878,[1.3418334  0.74910102 0.53473344],[1.41020018 0.64174876 0.51474764],72,proportional,1.0,FetchReachDense-v4
0.013857089302910111,0.013857089302910111,1.751265657887499,-1.6817800323456735,0.034748174250125885,50,0.008726857602596283,False,0.06948562554182547,[1.3418334  0.74910102 0.53473344],[1.40253511 0.78021374 0.54798309],73,proportional,1.0,FetchReachDense-v4
0.039050389867761555,0.039050389867761555,5.085611930934328,-4.882491807681882,0.10093122720718384,50,0.02560708299279213,False,0.20312012325244638,[1.3418334  0.74910102 0.53473344],[1.24354463 0.86217766 0.67188582],74,proportional,1.0,FetchReachDense-v4
0.029987720577225353,0.029987720577225353,3.896188221783462,-3.7407349606872797,0.07732401043176651,50,0.01958979107439518,False,0.1554532610961815,[1.3418334  0.74910102 0.53473344],[1.45433723 0.64646532 0.56595072],75,proportional,1.0,FetchReachDense-v4
0.036416539212873585,0.036416539212873585,4.86235125960582,-4.666444466047346,0.09651868790388107,50,0.024915914982557297,False,0.19590679355847443,[1.3418334  0.74910102 0.53473344],[1.47104059 0.8803696  0.46799864],76,proportional,1.0,FetchReachDense-v4
0.0360217024161089,0.0360217024161089,4.570540282703649,-4.389592228743054,0.09069036692380905,50,0.022623401135206223,False,0.18094805396059427,[1.3418334  0.74910102 0.53473344],[1.47870582 0.81873468 0.63043763],77,proportional,1.0,FetchReachDense-v4
0.03406359885656624,0.03406359885656624,4.5950701521091375,-4.409340510414819,0.09122013300657272,50,0.0236916933208704,False,0.1857296416943182,[1.3418334  0.74910102 0.53473344],[1.44795617 0.61622201 0.46005662],78,proportional,1.0,FetchReachDense-v4
0.024350091166497445,0.024350091166497445,3.069602965582221,-2.9482507887027554,0.06090506166219711,50,0.01514833141118288,False,0.12135217687946585,[1.3418334  0.74910102 0.53473344],[1.38167844 0.68847176 0.63201045],79,proportional,1.0,FetchReachDense-v4
0.02636753948208721,0.02636753948208721,3.5369345512003965,-3.3942968816167474,0.07021134346723557,50,0.018162071704864502,False,0.14263766958364898,[1.3418334  0.74910102 0.53473344],[1.43943947 0.65178822 0.49800771],80,proportional,1.0,FetchReachDense-v4
0.030055485544467516,0.030055485544467516,4.115553526494095,-3.948378186647653,0.08170995116233826,50,0.02142183855175972,False,0.16717533984644228,[1.3418334  0.74910102 0.53473344],[1.39653926 0.61524733 0.45084034],81,proportional,1.0,FetchReachDense-v4
0.03659533522238317,0.03659533522238317,4.679125965357564,-4.493423601061656,0.09285061806440353,50,0.023270677775144577,False,0.1857023642959075,[1.3418334  0.74910102 0.53473344],[1.42740964 0.83485883 0.67547318],82,proportional,1.0,FetchReachDense-v4
0.020506649721624116,0.020506649721624116,2.746687951599817,-2.6361209827834045,0.05452362447977066,50,0.01406379695981741,False,0.11056696881641216,[1.3418334  0.74910102 0.53473344],[1.44735855 0.74719601 0.50178091],83,proportional,1.0,FetchReachDense-v4
0.04346335331057606,0.04346335331057606,5.882098254038866,-5.644499113494958,0.11677269637584686,50,0.030283162370324135,False,0.23759914054390852,[1.3418334  0.74910102 0.53473344],[1.19368652 0.88162845 0.40457072],84,proportional,1.0,FetchReachDense-v4
0.031155492207109493,0.031155492207109493,4.187156908919087,-4.018510842335321,0.08312004059553146,50,0.02144060656428337,False,0.16864606658376738,[1.3418334  0.74910102 0.53473344],[1.21057367 0.66199086 0.47453212],85,proportional,1.0,FetchReachDense-v4
0.009129275294744575,0.009129275294744575,1.2809272625604324,-1.2285090163599994,0.025435959920287132,50,0.006807883735746145,False,0.052418246200432894,[1.3418334  0.74910102 0.53473344],[1.38958749 0.7407359  0.51480245],86,proportional,1.0,FetchReachDense-v4
0.029038216135280258,0.029038216135280258,3.7186317959652184,-3.5708402906365233,0.07379186898469925,50,0.018542813137173653,False,0.14779150532869464,[1.3418334  0.74910102 0.53473344],[1.30712861 0.66927218 0.65417072],87,proportional,1.0,FetchReachDense-v4
0.025193106930514964,0.025193106930514964,3.4473808104989954,-3.3073421298764165,0.06844375282526016,50,0.01794644072651863,False,0.14003868062257901,[1.3418334  0.74910102 0.53473344],[1.32781782 0.62251117 0.47651483],88,proportional,1.0,FetchReachDense-v4
0.011059337327527688,0.011059337327527688,1.3708025856371135,-1.3165297520704848,0.02719486504793167,50,0.006818519439548254,False,0.0542728335666286,[1.3418334  0.74910102 0.53473344],[1.38577276 0.7794457  0.5444326 ],89,proportional,1.0,FetchReachDense-v4
0.03061509848557129,0.03061509848557129,3.983220833664174,-3.8242865485558926,0.07905212044715881,50,0.020020725205540657,False,0.15893428510828134,[1.3418334  0.74910102 0.53473344],[1.2346141  0.84050077 0.60828759],90,proportional,1.0,FetchReachDense-v4
0.02808757985386548,0.02808757985386548,3.7061368793391933,-3.557558835295986,0.07356099039316177,50,0.018815504387021065,False,0.1485780440432079,[1.3418334  0.74910102 0.53473344],[1.48437908 0.75276262 0.4929871 ],91,proportional,1.0,FetchReachDense-v4
0.027629968344003365,0.027629968344003365,3.553358550003868,-3.4121870754246486,0.07051456719636917,50,0.017720993608236313,False,0.14117147457922005,[1.3418334  0.74910102 0.53473344],[1.48237545 0.75037989 0.547988  ],92,proportional,1.0,FetchReachDense-v4
0.027404066285979467,0.027404066285979467,3.477856003664074,-3.3400526044095105,0.06900903582572937,50,0.01723841391503811,False,0.13780339925456384,[1.3418334  0.74910102 0.53473344],[1.35630342 0.68332572 0.65495825],93,proportional,1.0,FetchReachDense-v4
0.03743280481757273,0.03743280481757273,5.086526986890512,-4.880727124924698,0.10098188370466232,50,0.026271410286426544,False,0.20579986196581354,[1.3418334  0.74910102 0.53473344],[1.23006631 0.62016835 0.41967664],94,proportional,1.0,FetchReachDense-v4
0.024151656245341217,0.024151656245341217,3.205708643308742,-3.076940367865848,0.06363113969564438,50,0.01633860357105732,False,0.12876827544289327,[1.3418334  0.74910102 0.53473344],[1.44928832 0.68161474 0.51281739],95,proportional,1.0,FetchReachDense-v4
0.01736709795470877,0.01736709795470877,2.254110492653671,-2.163876443483629,0.04473486542701721,50,0.011413262225687504,False,0.0902340491700425,[1.3418334  0.74910102 0.53473344],[1.36376976 0.8347272  0.55287555],96,proportional,1.0,FetchReachDense-v4
0.018988627663711895,0.018988627663711895,2.7395564335145672,-2.626785887413648,0.054411355406045914,50,0.014629201963543892,False,0.1127705461009197,[1.3418334  0.74910102 0.53473344],[1.31686245 0.77252242 0.42728538],97,proportional,1.0,FetchReachDense-v4
0.01815168640740048,0.01815168640740048,2.236117498324204,-2.1482911380133607,0.04435931146144867,50,0.01089519914239645,False,0.08782636031084283,[1.3418334  0.74910102 0.53473344],[1.39211972 0.78550656 0.59685745],98,proportional,1.0,FetchReachDense-v4
0.048892972559869165,0.048892972559869165,5.525376688191927,-5.302614469116204,0.10952968895435333,50,0.028262263163924217,False,0.2227622190757241,[1.3418334  0.74910102 0.53473344],[1.41272265 0.89831    0.38528646],99,proportional,1.0,FetchReachDense-v4
0.005875761757919807,0.005875761757919807,2.0623430635204505,-1.9257266651465315,0.0822586938738823,50,0.04976744204759598,False,0.13661639837391912,[1.3418334  0.74910102 0.53473344],[1.42402052 0.73076455 0.64231175],0,proportional,2.0,FetchReachDense-v4
0.031122921305303686,0.031122921305303686,3.4140204717327247,-3.2101724428222522,0.1353159099817276,50,0.07431619614362717,False,0.20384802891047266,[1.3418334  0.74910102 0.53473344],[1.38752348 0.61223362 0.39074125],1,proportional,2.0,FetchReachDense-v4
0.00456963666935809,0.00456963666935809,2.025061239489202,-1.8876346662846988,0.08081967383623123,50,0.05056177079677582,True,0.13742657320450302,[1.3418334  0.74910102 0.53473344],[1.22860335 0.67653494 0.50646359],2,proportional,2.0,FetchReachDense-v4
0.004297189017058117,0.004297189017058117,1.2612846833210984,-1.1787603815249796,0.05027949810028076,50,0.029941365122795105,True,0.08252430179611872,[1.3418334  0.74910102 0.53473344],[1.3637729  0.75764836 0.61382745],3,proportional,2.0,FetchReachDense-v4
0.006065579336416729,0.006065579336416729,2.7725828056904653,-2.584040754896336,0.11066067963838577,50,0.0695042610168457,False,0.18854205079412953,[1.3418334  0.74910102 0.53473344],[1.46351498 0.62226906 0.4665033 ],4,proportional,2.0,FetchReachDense-v4
0.003760707275613636,0.003760707275613636,1.5585160706963541,-1.4528627295424499,0.062190212309360504,50,0.03891775757074356,True,0.10565334115390425,[1.3418334  0.74910102 0.53473344],[1.4143743  0.82520167 0.52428654],5,proportional,2.0,FetchReachDense-v4
0.002466320364742863,0.002466320364742863,0.6729141139979058,-0.6284432087643395,0.026817910373210907,50,0.01627977378666401,True,0.04447090523356623,[1.3418334  0.74910102 0.53473344],[1.30814366 0.77783307 0.53887254],6,proportional,2.0,FetchReachDense-v4
0.0019354286199756634,0.0019354286199756634,0.8597154779417461,-0.8003384490739155,0.0343112051486969,50,0.022062206640839577,True,0.059377028867830466,[1.3418334  0.74910102 0.53473344],[1.30068996 0.7770662  0.50231744],7,proportional,2.0,FetchReachDense-v4
0.004907364931715322,0.004907364931715322,1.972070453445601,-1.839172786955896,0.07868652045726776,50,0.048808854073286057,True,0.13289766648970486,[1.3418334  0.74910102 0.53473344],[1.42806051 0.84920182 0.54910371],8,proportional,2.0,FetchReachDense-v4
